,neighbor1,neighbor2,neighbor3,neighbor4,neighbor5,neighbor6,neighbor7,neighbor8,neighbor9,neighbor10,neighbor11,neighbor12,neighbor13,neighbor14,neighbor15,neighbor16,neighbor17,neighbor18,neighbor19,neighbor20,neighbor21,neighbor22,neighbor23,neighbor24,neighbor25,neighbor26,neighbor27,neighbor28,neighbor29,neighbor30,neighbor31,neighbor32,neighbor33,neighbor34,neighbor35
guanyuan_aq,0.0,2.9076673261288923,6.650972506838051,7.692295872150464,5.825725213174732,7.825419599611231,10.440161584359396,5.7783512282704494,7.51684002025038,7.5327675628352155,12.328070125194307,13.322940588153156,8.947576942490151,8.485920596906455,13.8722932558139,28.046350167400426,20.188147263873816,34.76577938313101,20.620027959997852,19.886388548339557,27.07042281885303,24.10988754549849,33.34019133970957,22.75911107745334,50.71616553098749,64.5008758127194,41.613120066119045,69.01950357124349,79.85089168872379,44.94542752062903,66.08117965461554,48.433500158004215,69.17600360977923,56.925009439070976,45.60093219059355
gucheng_aq,0.0,11.957292039649033,13.322940588153156,10.519914992818432,14.754694104354767,18.07476383100748,19.939702249129294,7.126057548274558,19.668692100783872,9.892223657505259,14.880608080479385,9.979603330301435,23.7587279260125,19.276111647109865,18.40689816406479,16.972610529077283,19.559859163260636,25.647411996838173,46.57888937068721,40.979487130007186,33.91875266226608,28.775940354396354,19.588862320781022,59.53540919247472,30.50564081252286,74.86619954759156,82.04372648891042,42.143115739698615,89.6822160578524,40.33339294026433,55.875743417187046,82.35936157987119,62.581475130816095,52.8442174409385,44.92028195759033
huairou_aq,0.0,17.907364941768275,30.587559443984123,22.46744498753947,35.95119486490992,46.76227562634978,62.12591503466286,50.71616553098749,34.82609804942375,47.72353101025583,43.19281048563622,59.53540919247472,50.92944875724503,47.8740615029195,47.85631300948205,45.03839149378768,45.73663353301639,44.977079742988714,51.65399598012112,55.27036133367476,69.44510818624892,49.23828229377711,52.61945491457653,59.62166492030797,54.057232816813844,56.95377608277916,77.4619728002432,57.269601504126996,60.16952422964242,70.45976892583022,48.86781497316513,54.39350397509476,69.75626304261809,98.9098008559766,94.09851118425476
liulihe_aq,0.0,21.448125392786764,37.84006012562022,39.49225181836914,44.767574781167355,49.45944819443049,47.102188366808974,68.62843477293312,48.67265593723301,48.97854782106829,43.96093162968411,29.868614138485842,51.473926409867204,40.33339294026433,55.93470932084675,52.694655056583294,82.61756998000725,56.115995217199576,66.12118129054211,50.14667605117815,57.429059994062975,51.17853492435352,48.433500158004215,26.57288697489118,40.717613273541176,112.8440368480706,112.882901631859,98.9098008559766,111.74606934832426,58.62334488944847,73.49845684179381,81.36246677402156,128.2835828746262,97.10258759592675,87.29412993964321
mentougou_aq,0.0,7.126057548274558,11.239252944603868,16.39753483444291,32.873636590057465,19.886388548339557,17.9714774129618,40.64719564512307,13.020371098000915,25.301888336101904,20.80140504642292,62.12591503466286,26.531975618808627,25.006232472484754,78.26367122645391,30.266894928006767,21.984424207329635,16.89670363966091,51.29487305676381,26.29136399140823,32.142886772551286,21.83380570461548,24.09753695777545,92.6114738960796,25.48472470374209,47.84410130108152,87.66461203658518,37.61351969552077,35.22203921429167,58.49459314793087,48.636717384176464,40.717613273541176,62.996008007157705,88.23064973283995,49.24698108494122
miyun_aq,0.0,17.907364941768275,15.825953012831366,30.9153539666918,64.5008758127194,53.81719655072858,56.80877375195065,63.950046286353576,62.90891339241214,78.26367122645391,60.40485843809757,74.86619954759156,61.84121186742549,33.975502489487944,52.59673938407196,56.36088362232381,57.55303486323882,67.03129116821489,64.21093447011765,68.2536861011731,55.7034217184845,64.82314691302797,66.36460761961288,73.41303588130127,84.20635307079603,69.45160238424815,69.6934980764086,91.57064133940906,73.39405364671606,81.13877199191944,38.71728287895245,73.285171676252,71.50572326305642,112.882901631859,104.83301526044987
miyunshuiku_aq,0.0,15.825953012831366,30.587559443984123,62.881214844370916,65.67200100535801,77.29999438437372,79.85089168872379,92.6114738960796,81.38581043069553,46.713681332090815,72.16800302723934,77.75757131901717,79.58819794241415,72.09729249996155,89.6822160578524,77.12919545040032,76.00441694313798,79.5296962288855,73.24653840209929,42.705346921469996,79.82299027604242,83.80253185256795,80.49064185279244,71.3432641291222,82.02199307015427,85.51554446932647,85.08910896080332,88.79161113496583,99.29473803678788,47.776201973033544,106.9005007172806,96.95779779694945,88.18501594075565,128.2835828746262,120.65749512523054
nansanhuan_aq,0.0,3.1416289058927527,2.8016129084296773,4.7122719560250355,5.30754653413949,7.636401646841048,9.130463156380523,12.00279716284984,13.469316871923235,8.485920596906455,11.016976710128331,25.395651573393454,14.227187838852403,16.121369015339738,15.650195290557582,13.597463276929517,16.972610529077283,23.526894598810703,19.285372753513137,38.805144619644274,21.26085576035776,70.0444498400211,38.90881222256629,30.827134266971346,24.09753695777545,41.825378785026686,69.58339808794335,69.45160238424815,56.95377608277916,43.96093162968411,50.08986561245733,85.08910896080332,37.81192430705478,74.4270672293853,65.17418679258371
nongzhanguan_aq,0.0,3.855633133593641,1.8888066424056715,7.402187428692157,7.038168545963835,7.305621170045595,11.378869756519466,10.440161584359396,8.86948237396035,9.733139418164216,18.138030459836482,12.00279716284984,15.837572178642054,17.571237801298953,16.250079714707358,26.817372061962466,23.7587279260125,24.833427891130125,35.21555183832533,22.820288094413538,29.67059738510128,36.81928800386344,29.779917756690768,30.266894928006767,59.024169021082876,57.55303486323882,45.73663353301639,37.176684665287425,44.477147147679055,55.93470932084675,73.24653840209929,58.97279830133451,70.83159250157249,48.369313711992596,62.2980732068221
pingchang_aq,0.0,8.382696844940096,14.902215653007342,23.98682677104715,32.873636590057465,26.030312043063912,29.741962020772714,35.95119486490992,33.91875266226608,33.34019133970957,30.94704272699037,53.81719655072858,35.759312494792255,37.47135075199407,36.81928800386344,37.668708307116816,38.046435446240324,65.67200100535801,39.09943218278124,34.15942917986841,39.76957265742296,41.825378785026686,40.405694219988014,44.281212695506404,39.58346631231296,52.08595435424265,26.308273979133816,74.36751790725208,53.42147873503671,52.48330102694267,57.4335515925062,73.30982132146238,76.74466958151653,73.49845684179381,77.73287148958694
pinggu_aq,0.0,37.87199263331495,46.92192786243261,76.54741703050503,33.975502489487944,93.49915319536464,67.05890397536126,59.024169021082876,70.18961836725548,65.57192983065684,65.87967950169941,62.82787603367929,63.7160349082224,70.0444498400211,71.32681366482973,45.03839149378768,88.68375753422865,75.86284328053412,57.21346756037706,62.4478596384165,82.04372648891042,67.29068992817963,69.01950357124349,55.02242799276159,5.074802733341691,78.962156465795,74.36751790725208,87.66461203658518,77.58554201740452,42.705346921469996,76.53389929061561,112.8440368480706,97.28998063824801,101.68282979814468,97.54178838871496
qianmen_aq,0.0,3.8273375051532392,4.348822556530428,2.558909723149684,7.038168545963835,1.7713507760198373,5.825725213174732,9.230766889808773,5.30754653413949,7.265551815128241,8.723779520003697,13.435815958189455,10.676937583889467,18.07476383100748,22.909881178500108,33.66072107657822,14.950938280297716,20.140987186652183,28.178793452867513,22.830539826960692,19.697465123475908,25.006232472484754,38.046435446240324,65.87967950169941,28.38124530385393,64.21093447011765,51.65399598012112,39.12652124929914,48.97854782106829,46.165378311815275,79.82299027604242,65.67594743886802,42.919292878166615,71.31858200718354,62.307458572681554
shunyi_aq,0.0,27.24254632743539,26.817372061962466,25.52351517444594,29.922982893152398,33.66072107657822,34.97560501231716,32.382690089363926,26.80667624840225,37.850857439482205,34.76577938313101,34.121850391825646,35.68202589530335,30.9153539666918,46.57888937068721,43.44732328691797,38.805144619644274,22.46744498753947,37.87199263331495,61.5696948341495,54.92086602530634,39.03990277063181,40.57935000100354,50.263977819216784,37.47135075199407,41.11290705961103,51.29487305676381,46.713681332090815,47.41946353092355,41.24490985118518,82.61756998000725,39.65672128394364,68.33677944208593,73.99139910724176,62.49031826994889
tiantan_aq,0.0,1.5706431062994082,4.776570991488363,1.7713507760198373,7.305621170045595,4.7122719560250355,4.8568726287811135,7.51684002025038,8.760577559997591,11.218505099374928,10.708724953911211,21.842531787633444,9.035378865475591,13.184621385859929,15.192265118132806,18.68253192938261,19.276111647109865,28.145208539930113,34.121850391825646,23.32148313300096,21.379383512435208,65.57192983065684,37.49874194618429,26.29136399140823,39.76957265742296,30.142927538471326,52.61945491457653,64.82314691302797,48.67265593723301,47.86594714442924,65.23443886394335,80.49064185279244,41.714145964184645,73.08285077767228,64.07804351635619
tongzhou_aq,0.0,18.138030459836482,16.444397654715388,21.842531787633444,22.98031353341968,16.79493272537045,22.909881178500108,21.520602931122,26.551712585213362,25.395651573393454,28.95704108089427,25.06641911433585,32.8689264573375,27.82499347782913,26.80667624840225,28.046350167400426,33.96785531627078,40.979487130007186,47.775173280602466,21.896105951686806,46.92192786243261,44.66680304124917,45.62767200021346,40.95808223337434,55.7034217184845,52.08595435424265,49.23828229377711,47.43568046865641,47.84410130108152,66.12118129054211,58.80712701135027,51.19230619492032,71.3432641291222,86.1518671256781,78.29771461100657
wanliu_aq,0.0,6.4327104942352475,7.825419599611231,9.388443996871873,11.957292039649033,12.82051890923989,13.435815958189455,15.837572178642054,13.327290997490735,15.192265118132806,17.53636697135363,13.805056243058141,15.348554588307335,16.121369015339738,21.75218727244342,7.016118010458598,34.97560501231716,16.39753483444291,33.96785531627078,14.957164264561285,30.137394251383434,26.030312043063912,28.370745010192394,31.53487029156725,47.72353101025583,62.90891339241214,71.32681366482973,34.389399332552195,77.75757131901717,52.22950185729946,51.473926409867204,58.31194632108861,72.01438019963136,49.111914691123324,51.93999454609991
wanshouxigong_aq,0.0,3.5909050396891984,4.348822556530428,4.776570991488363,2.8016129084296773,7.931052685282687,6.4493553080747725,11.378869756519466,5.7783512282704494,12.184238342142606,8.4546985800784,13.071200900743232,13.327290997490735,26.551712585213362,14.880608080479385,18.337465590306557,16.064793388728617,23.85570937670765,18.582252195869078,37.850857439482205,18.518451274910678,21.984424207329635,70.18961836725548,39.09943218278124,41.190042811495644,28.030332143624488,68.2536861011731,55.27036133367476,44.767574781167355,47.384662519370394,69.93056578640133,83.80253185256795,40.05566297051252,71.6280268347439,62.37265924021061
xizhimenbei_aq,0.0,2.9076673261288923,5.1406651412997375,6.429271414359662,6.4327104942352475,7.265551815128241,9.733139418164216,8.4546985800784,11.54423490444209,14.754694104354767,9.484410015351546,9.035378865475591,11.748927548145849,11.016976710128331,32.382690089363926,13.224429274201169,27.82499347782913,22.559448147228647,22.182999595119448,29.771638029760414,26.65892745284671,30.94704272699037,20.80140504642292,21.230946001207965,47.8740615029195,61.84121186742549,67.29068992817963,39.151732921071755,45.797729229516065,77.12919545040032,51.17853492435352,67.62541305483866,64.0609638114227,48.44020678550471,55.04301803579459
yanqin_aq,0.0,9.87849576609969,27.6020840523903,34.15942917986841,43.85133425370832,79.58819794241415,53.97163821675088,57.269601504126996,73.39405364671606,66.08117965461554,58.49459314793087,63.60109341561175,58.31194632108861,64.0609638114227,71.76557359234526,68.33677944208593,62.581475130816095,69.45275443048307,70.83159250157249,71.31858200718354,71.6280268347439,73.08285077767228,74.4270672293853,73.50039214880573,86.1518671256781,70.60230470647734,86.10881376314371,71.48858273322155,101.68282979814468,80.28088662999123,89.6111811603438,107.46849202391114,105.00136137708496,97.10258759592675,107.4424436154639
yizhuang_aq,0.0,16.79493272537045,12.220246179757686,13.184621385859929,13.136825488507535,16.250079714707358,16.064793388728617,13.597463276929517,16.131965015206415,14.950938280297716,16.72479296148002,20.806796946672705,25.41487775227697,22.778387865167105,20.620027959997852,22.182999595119448,28.370745010192394,32.16776402110694,39.03990277063181,30.918911525467557,30.50564081252286,63.7160349082224,34.35682541479879,49.45944819443049,69.6934980764086,43.325505463894785,60.16952422964242,37.61351969552077,52.48330102694267,35.29929168328718,62.36775266053825,60.388935017058344,85.51554446932647,86.10881376314371,77.19737774106294
yongdingmennei_aq,0.0,1.5706431062994082,3.5909050396891984,3.1416289058927527,2.558909723149684,9.920321441594727,8.86948237396035,6.211334013050567,7.5327675628352155,10.329671241808297,9.484410015351546,22.98031353341968,11.789454435109782,17.589582976216754,13.136825488507535,15.348554588307335,18.40689816406479,26.60228715074028,21.94645476995064,35.68202589530335,21.22436450952016,67.05890397536126,37.909195383821114,40.405694219988014,25.48472470374209,30.291694096761432,66.36460761961288,54.057232816813844,47.102188366808974,66.67836791218801,48.56803623874133,40.39412200241973,82.02199307015427,73.50039214880573,64.40751054253874
yongledian_aq,0.0,25.41487775227697,32.42454856794777,21.896105951686806,37.909195383821114,37.49874194618429,37.176684665287425,35.96481126555933,38.90881222256629,41.190042811495644,39.12652124929914,55.02242799276159,46.2216198515671,39.487606134062965,55.43176276515444,47.41946353092355,44.57875178749475,46.55619768993631,45.797729229516065,44.94542752062903,52.22950185729946,68.62843477293312,55.875743417187046,55.84990117222546,58.79763178453897,51.842624576732966,66.82385233276588,73.285171676252,69.75626304261809,73.30982132146238,62.996008007157705,80.36786399866897,88.18501594075565,107.46849202391114,99.2607342906946
yufa_aq,0.0,46.55619768993631,23.75045113349185,35.29929168328718,26.57288697489118,28.40104911870036,51.19230619492032,41.714145964184645,40.39412200241973,38.182216226334454,40.05566297051252,42.919292878166615,48.369313711992596,37.81192430705478,49.14878617027133,46.566543451419726,36.282085414395155,52.03710996534559,51.93999454609991,44.92028195759033,45.60093219059355,97.28998063824801,73.99139910724176,48.44020678550471,54.182347776072035,64.2885854614352,49.24698108494122,95.21064869302374,104.83301526044987,77.73287148958694,94.09851118425476,86.1133837273247,107.4424436154639,120.65749512523054,97.65193254897696
yungang_aq,0.0,10.519914992818432,12.154842073250975,9.157949806593033,21.75218727244342,18.582252195869078,20.188147263873816,21.94645476995064,22.830539826960692,22.559448147228647,23.32148313300096,25.90576119410775,19.285372753513137,27.696151737126513,29.67059738510128,13.020371098000915,25.002607343976923,54.92086602530634,31.47058729048183,44.66680304124917,30.918911525467557,20.465070657805352,88.68375753422865,29.67401740411863,44.281212695506404,69.44510818624892,84.20635307079603,29.868614138485842,55.84990117222546,52.41901041216365,99.29473803678788,36.282085414395155,88.50266713419893,71.48858273322155,61.639555503156174
zhiwuyuan_aq,0.0,9.979603330301435,11.239252944603868,7.016118010458598,16.3382265709561,13.8722932558139,13.224429274201169,23.98682677104715,19.651687932525693,19.697465123475908,10.18038807903528,22.820288094413538,32.26549976869017,24.541005281919485,18.518451274910678,21.379383512435208,21.26085576035776,16.630675333910418,21.22436450952016,40.57935000100354,20.465070657805352,50.92944875724503,67.03129116821489,40.95808223337434,29.53883335335201,34.35682541479879,81.38581043069553,35.777050429769275,53.97163821675088,77.58554201740452,44.444941674301745,50.14667605117815,58.79763178453897,78.47150595132246,54.182347776072035
