,station_id,row,data,realY,esti_data
95,A1001,2182,34.5,34.5,40.71999999999999
96,A1001,2183,34.5,34.5,42.04999999999999
97,A1001,2208,34.0,34.0,29.733333333333334
98,A1001,2209,52.4,52.4,31.52
99,A1001,2210,45.1,45.1,33.900000000000006
100,A1001,2211,29.4,29.4,37.6
101,A1001,2212,33.4,33.4,45.150000000000006
102,A1001,2213,34.7,34.7,51.6
103,A1001,2214,48.8,48.8,51.69294403476653
104,A1001,2215,53.3,53.3,51.69294403476653
105,A1001,2216,57.0,57.0,51.69294403476653
106,A1001,2217,56.3,56.3,51.69294403476653
107,A1001,2218,55.8,55.8,51.69294403476653
108,A1001,2219,57.8,57.8,51.69294403476653
109,A1001,2220,51.9,51.9,51.69294403476653
110,A1001,2221,40.1,40.1,51.69294403476653
111,A1001,2222,35.4,35.4,51.69294403476653
112,A1001,2223,31.9,31.9,51.69294403476653
113,A1001,2224,26.1,26.1,51.69294403476653
114,A1001,2225,26.8,26.8,51.69294403476653
115,A1001,2226,27.5,27.5,51.69294403476653
116,A1001,2228,24.0,24.0,39.1
117,A1001,2229,39.4,39.4,39.1
118,A1001,2230,47.5,47.5,39.1
119,A1001,2231,71.0,71.0,39.1
120,A1001,2232,48.0,48.0,39.1
121,A1001,2233,57.4,57.4,39.1
122,A1001,2235,50.1,50.1,39.1
123,A1001,2236,60.5,60.5,39.1
124,A1001,2237,43.9,43.9,39.1
125,A1001,2238,46.6,46.6,39.1
126,A1001,2239,52.7,52.7,39.1
127,A1001,2240,47.2,47.2,39.1
128,A1001,2241,46.0,46.0,51.69294403476653
129,A1001,2242,48.3,48.3,51.69294403476653
130,A1001,2243,44.3,44.3,51.69294403476653
131,A1001,2244,37.8,37.8,51.69294403476653
132,A1001,2245,32.2,32.2,51.69294403476653
133,A1001,2246,27.7,27.7,51.69294403476653
134,A1001,2247,30.0,30.0,51.69294403476653
135,A1001,2248,32.3,32.3,51.69294403476653
136,A1001,2249,26.5,26.5,51.69294403476653
137,A1001,2250,23.7,23.7,51.69294403476653
138,A1001,2251,29.4,29.4,43.6
139,A1001,2252,28.8,28.8,43.6
140,A1001,2253,38.6,38.6,43.6
141,A1001,2254,48.8,48.8,43.6
142,A1001,2255,56.1,56.1,43.6
143,A1001,2256,56.0,56.0,43.6
144,A1001,2258,42.8,42.8,43.6
145,A1001,2259,66.6,66.6,43.6
146,A1001,2260,59.1,59.1,43.6
147,A1001,2261,49.9,49.9,43.6
148,A1001,2262,38.0,38.0,39.7
149,A1001,2263,36.4,36.4,35.333333333333336
150,A1001,2264,40.1,40.1,28.566666666666666
151,A1001,2265,37.1,37.1,26.625
152,A1001,2266,57.4,57.4,24.72
153,A1001,2267,54.9,54.9,23.216666666666665
154,A1001,2284,34.5,34.5,31.0625
155,A1001,2285,37.9,37.9,30.462500000000002
156,A1001,2286,26.8,26.8,31.571428571428573
157,A1001,2287,30.0,30.0,30.100000000000005
158,A1001,2288,28.6,28.6,26.466666666666665
159,A1001,2292,18.5,18.5,21.183333333333334
160,A1001,2293,16.4,16.4,20.82857142857143
161,A1001,2295,18.1,18.1,23.133333333333336
162,A1001,2296,18.4,18.4,24.522222222222226
163,A1001,2365,27.0,27.0,35.35833333333333
164,A1001,2390,61.5,61.5,38.43333333333334
165,A1001,2456,36.4,36.4,30.674999999999997
166,A1001,2510,30.7,30.7,36.839999999999996
167,A1001,2511,27.9,27.9,39.075
168,A1001,2512,21.9,21.9,41.6
169,A1001,2513,16.3,16.3,37.5
170,A1001,2514,18.5,18.5,34.8
171,A1001,2515,18.3,18.3,51.69294403476653
172,A1001,2516,24.6,24.6,51.69294403476653
173,A1001,2517,28.9,28.9,51.69294403476653
174,A1001,2518,39.1,39.1,51.69294403476653
175,A1001,2519,34.9,34.9,51.69294403476653
176,A1001,2520,36.8,36.8,51.69294403476653
177,A1001,2521,35.9,35.9,51.69294403476653
178,A1001,2522,38.5,38.5,51.69294403476653
179,A1001,2523,32.0,32.0,51.69294403476653
180,A1001,2524,26.4,26.4,51.69294403476653
181,A1001,2525,19.1,19.1,51.69294403476653
182,A1001,2526,17.0,17.0,51.69294403476653
183,A1001,2527,19.5,19.5,51.69294403476653
184,A1001,2528,21.9,21.9,51.69294403476653
185,A1001,2529,26.5,26.5,51.69294403476653
186,A1001,2530,22.0,22.0,51.69294403476653
187,A1001,2531,24.2,24.2,51.69294403476653
188,A1001,2532,31.0,31.0,51.69294403476653
189,A1001,2533,34.0,34.0,51.69294403476653
190,A1001,2534,33.0,33.0,51.69294403476653
191,A1001,2535,44.6,44.6,51.69294403476653
192,A1001,2536,32.1,32.1,51.69294403476653
193,A1001,2537,23.0,23.0,51.69294403476653
194,A1001,2538,19.7,19.7,51.69294403476653
195,A1001,2539,20.5,20.5,51.69294403476653
196,A1001,2540,21.0,21.0,51.69294403476653
197,A1001,2541,20.7,20.7,51.69294403476653
198,A1001,2542,23.2,23.2,51.69294403476653
199,A1001,2543,25.8,25.8,51.69294403476653
200,A1001,2544,26.8,26.8,51.69294403476653
201,A1001,2545,32.2,32.2,51.69294403476653
202,A1001,2546,30.6,30.6,51.69294403476653
203,A1001,2547,27.5,27.5,51.69294403476653
204,A1001,2548,21.9,21.9,51.69294403476653
205,A1001,2549,23.7,23.7,51.69294403476653
206,A1001,2550,28.0,28.0,32.1
207,A1001,2551,25.8,25.8,30.950000000000003
208,A1001,2552,27.5,27.5,29.333333333333332
209,A1001,2553,33.6,33.6,26.425
210,A1001,2554,38.2,38.2,24.64
211,A1001,2555,32.1,32.1,24.21666666666667
212,A1001,2585,21.4,21.4,31.022222222222222
213,A1001,2588,38.2,38.2,32.56249999999999
214,A1001,2589,41.5,41.5,33.642857142857146
215,A1001,2590,36.3,36.3,35.48571428571429
216,A1001,2594,35.5,35.5,39.94
217,A1001,2595,35.5,35.5,38.1
218,A1001,2597,44.8,44.8,35.949999999999996
219,A1001,2599,20.5,20.5,34.4
220,A1001,2600,22.5,22.5,33.3
221,A1001,2607,33.6,33.6,28.419999999999995
222,A1001,2608,27.9,27.9,29.360000000000003
223,A1001,2609,23.9,23.9,28.625
224,A1001,2610,20.3,20.3,29.266666666666666
225,A1001,2613,32.5,32.5,35.72
226,A1001,2615,44.3,44.3,38.68333333333333
227,A1001,2616,48.1,48.1,38.68333333333333
228,A1001,2617,51.5,51.5,38.68333333333333
229,A1001,2621,41.6,41.6,43.900000000000006
230,A1001,2622,39.1,39.1,41.68000000000001
231,A1001,2623,59.9,59.9,39.900000000000006
232,A1001,2624,64.1,64.1,38.45714285714286
233,A1001,2625,44.3,44.3,36.55714285714286
234,A1001,2627,36.7,36.7,31.099999999999998
235,A1001,2676,38.1,38.1,43.300000000000004
236,A1001,2710,31.0,31.0,29.774999999999995
237,A1001,2735,63.3,63.3,54.29090909090908
238,A1001,2736,73.2,73.2,55.18181818181818
239,A1001,2800,19.3,19.3,30.19090909090909
240,A1001,2801,19.6,19.6,31.427272727272726
241,A1001,2971,45.9,45.9,46.84166666666666
242,A1001,3253,77.2,77.2,46.458333333333336
243,A1001,3348,71.7,71.7,64.66
244,A1001,3349,77.3,77.3,66.02000000000001
245,A1001,3350,81.6,81.6,67.95000000000002
246,A1001,3406,37.3,37.3,37.190000000000005
247,A1001,3442,55.2,55.2,60.2090909090909
248,A1001,4174,73.8,73.8,63.0
249,A1001,4180,58.9,58.9,70.75
250,A1001,4198,98.3,98.3,91.975
251,A1001,4226,48.3,48.3,47.0
252,A1001,4241,114.9,114.9,94.525
253,A1001,4247,87.4,87.4,70.2
254,A1001,4269,89.3,89.3,99.55000000000001
255,A1001,4273,66.1,66.1,42.3
256,A1001,4282,27.3,27.3,33.733333333333334
257,A1001,4296,61.9,61.9,64.15
258,A1001,4304,61.1,61.1,53.55
259,A1001,4319,70.4,70.4,65.8
260,A1001,4326,42.4,42.4,63.099999999999994
261,A1001,4348,50.9,50.9,64.85
262,A1001,4353,48.1,48.1,80.02000000000001
263,A1001,4354,76.7,76.7,80.02000000000001
264,A1001,4357,77.0,77.0,80.02
265,A1001,4365,109.4,109.4,92.60000000000001
266,A1001,4366,107.6,107.6,91.4
267,A1001,4368,94.4,94.4,82.7
268,A1001,4369,91.2,91.2,76.575
269,A1001,4371,70.2,70.2,70.96000000000001
270,A1001,4372,63.3,63.3,69.01666666666667
271,A1001,4374,68.2,68.2,65.92857142857143
272,A1001,4377,53.1,53.1,65.875
273,A1001,4381,79.5,79.5,71.14444444444445
274,A1001,4384,77.2,77.2,77.74444444444445
275,A1001,4387,93.9,93.9,76.31250000000001
276,A1001,4389,83.1,83.1,70.8777777777778
277,A1001,4391,72.0,72.0,67.01
278,A1001,4416,67.2,67.2,78.625
279,A1001,4418,57.4,57.4,67.92857142857143
280,A1001,4419,54.0,54.0,64.41666666666667
281,A1001,4421,41.3,41.3,56.150000000000006
282,A1001,4422,44.0,44.0,43.7
283,A1001,4424,45.1,45.1,32.0
284,A1001,4426,25.6,25.6,32.0
285,A1001,4429,21.4,21.4,26.825
286,A1001,4431,20.7,20.7,21.975
287,A1001,4434,20.3,20.3,20.14
288,A1001,4435,21.5,21.5,19.425
289,A1001,4437,23.7,23.7,16.4
290,A1001,4438,18.8,18.8,16.4
291,A1001,4439,14.8,14.8,16.4
292,A1001,4441,11.9,11.9,12.775
293,A1001,4442,10.0,10.0,12.12
294,A1001,4444,7.5,7.5,9.360000000000001
295,A1001,4445,5.6,5.6,9.360000000000001
296,A1001,4447,10.6,10.6,8.450000000000001
297,A1001,4449,8.7,8.7,8.62857142857143
298,A1001,4451,8.0,8.0,8.549999999999999
299,A1001,4454,8.2,8.2,9.116666666666667
300,A1001,4456,9.4,9.4,9.040000000000001
301,A1001,4457,10.7,10.7,15.7
302,A1001,4459,10.5,10.5,17.7
303,A1001,4460,16.8,16.8,20.599999999999998
304,A1001,4461,21.9,21.9,20.599999999999998
305,A1001,4462,36.3,36.3,26.049999999999997
306,A1001,4464,50.4,50.4,30.966666666666665
307,A1001,4465,49.2,49.2,41.349999999999994
308,A1001,4466,52.8,52.8,39.9
309,A1001,4467,52.4,52.4,39.9
310,A1001,4468,50.3,50.3,45.775
311,A1001,4470,39.1,39.1,44.175
312,A1001,4471,45.0,45.0,44.175
313,A1001,4473,44.3,44.3,40.5
314,A1001,4475,55.4,55.4,37.5
315,A1001,4477,28.0,28.0,38.63333333333333
316,A1001,4479,22.3,22.3,38.959999999999994
317,A1001,4481,19.5,19.5,32.85
318,A1001,4484,37.1,37.1,32.150000000000006
319,A1001,4485,39.7,39.7,34.266666666666666
320,A1001,4487,35.4,35.4,38.93333333333334
321,A1001,4490,48.3,48.3,30.580000000000002
322,A1001,4491,38.8,38.8,31.01666666666667
323,A1001,4493,30.9,30.9,32.599999999999994
324,A1001,4525,14.9,14.9,28.083333333333332
325,A1001,4537,8.8,8.8,13.419999999999998
326,A1001,4540,14.1,14.1,14.024999999999999
327,A1001,4542,16.0,16.0,15.566666666666668
328,A1001,4545,24.1,24.1,14.566666666666668
329,A1001,4546,16.8,16.8,15.65
330,A1001,4548,11.6,11.6,15.65
331,A1001,4549,10.2,10.2,15.65
332,A1001,4550,8.6,8.6,24.9
333,A1001,4552,9.3,9.3,24.9
334,A1001,4553,12.7,12.7,24.9
335,A1001,4554,16.6,16.6,24.9
336,A1001,4555,26.5,26.5,24.9
337,A1001,4557,45.1,45.1,28.833333333333332
338,A1001,4558,44.1,44.1,39.0
339,A1001,4559,38.0,38.0,39.0
340,A1001,4560,36.2,36.2,39.0
341,A1001,4561,36.3,36.3,39.0
342,A1001,4562,36.4,36.4,36.43333333333333
343,A1001,4564,36.5,36.5,34.0
344,A1001,4565,34.0,34.0,34.0
345,A1001,4566,29.2,29.2,34.0
346,A1001,4567,33.1,33.1,40.56666666666667
347,A1001,4569,34.3,34.3,40.56666666666667
348,A1001,4570,38.3,38.3,42.5
349,A1001,4571,42.9,42.9,42.5
350,A1001,4572,47.4,47.4,42.5
351,A1001,4574,60.2,60.2,42.5
352,A1001,4575,61.4,61.4,53.7
353,A1001,4576,64.9,64.9,53.7
354,A1001,4577,68.9,68.9,53.7
355,A1001,4584,50.6,50.6,46.45
356,A1001,4586,37.2,37.2,46.45
357,A1001,4588,36.4,36.4,46.45
358,A1001,4589,41.1,41.1,46.45
359,A1001,4591,31.2,31.2,47.43333333333334
360,A1001,4592,34.3,34.3,45.349999999999994
361,A1001,4593,39.7,39.7,45.349999999999994
362,A1001,4594,51.0,51.0,45.73333333333333
363,A1001,4595,50.7,50.7,45.73333333333333
364,A1001,4597,53.6,53.6,47.95
365,A1001,4598,52.5,52.5,51.56666666666666
366,A1001,4599,50.5,50.5,51.56666666666666
367,A1001,4601,46.8,46.8,51.56666666666666
368,A1001,4602,49.0,49.0,51.56666666666666
369,A1001,4603,52.4,52.4,52.65
370,A1001,4605,62.9,62.9,51.23333333333333
371,A1001,4606,63.6,63.6,51.23333333333333
372,A1001,4607,58.7,58.7,53.599999999999994
373,A1001,4608,55.2,55.2,53.599999999999994
374,A1001,4611,46.0,46.0,42.25
375,A1001,4612,43.0,43.0,42.25
376,A1001,4613,37.1,37.1,47.76666666666667
377,A1001,4614,37.7,37.7,47.76666666666667
378,A1001,4615,38.3,38.3,47.76666666666667
379,A1001,4617,40.5,40.5,47.73333333333333
380,A1001,4618,49.2,49.2,47.73333333333333
381,A1001,4620,40.1,40.1,47.224999999999994
382,A1001,4621,40.3,40.3,47.224999999999994
383,A1001,4623,54.2,54.2,55.050000000000004
384,A1001,4624,47.1,47.1,55.050000000000004
385,A1001,4626,57.2,57.2,53.800000000000004
386,A1001,4627,66.0,66.0,53.800000000000004
387,A1001,4629,75.9,75.9,54.666666666666664
388,A1001,4630,67.1,67.1,54.666666666666664
389,A1001,4631,61.5,61.5,51.025
390,A1001,4632,54.8,54.8,52.800000000000004
391,A1001,4633,57.3,57.3,52.800000000000004
392,A1001,4635,48.9,48.9,41.46666666666667
393,A1001,4636,47.4,47.4,43.625
394,A1001,4638,41.1,41.1,45.760000000000005
395,A1001,4639,37.0,37.0,45.760000000000005
396,A1001,4641,40.1,40.1,45.81999999999999
397,A1001,4643,71.2,71.2,49.78333333333334
398,A1001,4645,43.4,43.4,51.720000000000006
399,A1001,4647,59.3,59.3,56.3
400,A1001,4649,60.3,60.3,58.36666666666667
401,A1001,4650,70.7,70.7,58.36666666666667
402,A1001,4651,80.3,80.3,60.4
403,A1001,4652,85.6,85.6,60.4
404,A1001,4653,80.1,80.1,69.6
405,A1001,4654,71.5,71.5,69.6
406,A1001,4655,74.1,74.1,51.69294403476653
407,A1001,4656,70.4,70.4,51.69294403476653
408,A1001,4657,61.5,61.5,51.69294403476653
409,A1001,4658,57.5,57.5,51.69294403476653
410,A1001,4659,48.5,48.5,51.69294403476653
411,A1001,4660,19.9,19.9,51.69294403476653
412,A1001,4661,14.7,14.7,51.69294403476653
413,A1001,4662,13.3,13.3,51.69294403476653
414,A1001,4663,12.3,12.3,51.69294403476653
415,A1001,4664,10.8,10.8,51.69294403476653
416,A1001,4665,10.1,10.1,51.69294403476653
417,A1001,4666,10.7,10.7,51.69294403476653
418,A1001,4667,10.6,10.6,51.69294403476653
419,A1001,4668,10.7,10.7,51.69294403476653
420,A1001,4669,12.7,12.7,51.69294403476653
421,A1001,4670,11.4,11.4,51.69294403476653
422,A1001,4671,9.7,9.7,51.69294403476653
423,A1001,4673,8.8,8.8,51.69294403476653
424,A1001,4674,8.7,8.7,51.69294403476653
425,A1001,4675,9.5,9.5,51.69294403476653
426,A1001,4677,5.8,5.8,51.69294403476653
427,A1001,4678,4.1,4.1,51.69294403476653
428,A1001,4679,3.4,3.4,51.69294403476653
429,A1001,4680,3.3,3.3,51.69294403476653
430,A1001,4681,3.6,3.6,51.69294403476653
431,A1001,4682,4.2,4.2,51.69294403476653
432,A1001,4683,3.3,3.3,51.69294403476653
433,A1001,4684,3.1,3.1,51.69294403476653
434,A1001,4685,4.1,4.1,51.69294403476653
435,A1001,4686,3.7,3.7,51.69294403476653
436,A1001,4687,3.6,3.6,51.69294403476653
437,A1001,4688,3.6,3.6,51.69294403476653
438,A1001,4689,3.8,3.8,51.69294403476653
439,A1001,4690,2.8,2.8,51.69294403476653
440,A1001,4691,3.9,3.9,51.69294403476653
441,A1001,4692,3.6,3.6,51.69294403476653
442,A1001,4693,3.3,3.3,51.69294403476653
443,A1001,4694,4.2,4.2,51.69294403476653
444,A1001,4695,4.0,4.0,51.69294403476653
445,A1001,4696,4.2,4.2,51.69294403476653
446,A1001,4697,4.3,4.3,51.69294403476653
447,A1001,4698,5.0,5.0,51.69294403476653
448,A1001,4699,3.7,3.7,51.69294403476653
449,A1001,4700,3.6,3.6,51.69294403476653
450,A1001,4701,4.5,4.5,51.69294403476653
451,A1001,4702,3.2,3.2,51.69294403476653
452,A1001,4703,2.8,2.8,51.69294403476653
453,A1001,4704,4.0,4.0,51.69294403476653
454,A1001,4705,4.2,4.2,51.69294403476653
455,A1001,4706,3.9,3.9,51.69294403476653
456,A1001,4707,7.2,7.2,51.69294403476653
457,A1001,4708,17.5,17.5,64.4
458,A1001,4709,9.5,9.5,64.4
459,A1001,4710,13.9,13.9,39.550000000000004
460,A1001,4711,41.5,41.5,39.550000000000004
461,A1001,4712,51.3,51.3,39.550000000000004
462,A1001,4713,58.6,58.6,31.133333333333336
463,A1001,4715,22.4,22.4,27.0
464,A1001,4717,14.5,14.5,27.0
465,A1001,4718,15.5,15.5,27.0
466,A1001,4720,13.9,13.9,27.0
467,A1001,4722,17.0,17.0,23.55
468,A1001,4723,17.6,17.6,26.5
469,A1001,4725,54.6,54.6,26.5
470,A1001,4726,54.4,54.4,32.6
471,A1001,4727,58.0,58.0,36.13333333333333
472,A1001,4729,51.0,51.0,46.900000000000006
473,A1001,4730,47.5,47.5,46.900000000000006
474,A1001,4731,43.3,43.3,49.833333333333336
475,A1001,4732,38.9,38.9,51.525
476,A1001,4734,43.6,43.6,45.959999999999994
477,A1001,4735,45.5,45.5,44.8
478,A1001,4736,44.2,44.2,39.26
479,A1001,4739,38.0,38.0,40.11428571428571
480,A1001,4741,19.6,19.6,46.42857142857143
481,A1001,4743,15.7,15.7,50.0875
482,A1001,4746,81.0,81.0,48.06666666666666
483,A1001,4748,78.6,78.6,55.13333333333335
484,A1001,4750,71.9,71.9,62.26666666666667
485,A1001,4751,69.7,69.7,69.5
486,A1001,4752,66.8,66.8,72.275
487,A1001,4754,63.5,63.5,63.22500000000001
488,A1001,4755,61.1,61.1,62.17999999999999
489,A1001,4757,57.9,57.9,61.04
490,A1001,4758,56.0,56.0,65.3
491,A1001,4760,50.8,50.8,68.3
492,A1001,4763,76.0,76.0,74.38333333333333
493,A1001,4765,89.3,89.3,78.08571428571427
494,A1001,4767,90.7,90.7,82.56666666666668
495,A1001,4769,102.6,102.6,91.05999999999999
496,A1001,4771,91.3,91.3,89.18
497,A1001,4772,95.0,95.0,87.93333333333334
498,A1001,4773,90.9,90.9,88.7
499,A1001,4775,85.3,85.3,85.56
500,A1001,4777,78.4,78.4,81.875
501,A1001,4779,83.2,83.2,82.4
502,A1001,4780,76.9,76.9,72.21666666666667
503,A1001,4782,78.7,78.7,60.71666666666667
504,A1001,4783,75.5,75.5,50.4
505,A1001,4785,29.3,29.3,44.14
506,A1001,4788,16.8,16.8,35.0
507,A1001,4790,15.4,15.4,35.0
508,A1001,4809,54.7,54.7,29.55
509,A1001,4811,35.4,35.4,26.7
510,A1001,4814,13.9,13.9,33.58571428571428
511,A1001,4817,16.9,16.9,33.34285714285715
512,A1001,4819,75.1,75.1,34.75
513,A1001,4821,62.4,62.4,40.516666666666666
514,A1001,4822,58.1,58.1,45.76
515,A1001,4824,48.1,48.1,53.375
516,A1001,4825,51.7,51.7,59.43333333333334
517,A1001,4826,52.3,52.3,59.125
518,A1001,4828,53.4,53.4,56.70000000000001
519,A1001,4829,52.1,52.1,56.70000000000001
520,A1001,4830,57.3,57.3,56.20000000000001
521,A1001,4831,49.1,49.1,56.20000000000001
522,A1001,4833,58.0,58.0,60.150000000000006
523,A1001,4834,69.3,69.3,68.85
524,A1001,4835,72.5,72.5,68.85
525,A1001,4837,47.8,47.8,76.46
526,A1001,4839,81.8,81.8,81.025
527,A1001,4841,98.3,98.3,81.44000000000001
528,A1001,4843,98.4,98.4,87.475
529,A1001,4844,87.5,87.5,86.52
530,A1001,4845,93.1,93.1,90.14999999999999
531,A1001,4847,78.1,78.1,90.89999999999999
532,A1001,4848,77.6,77.6,90.89999999999999
533,A1001,4849,79.3,79.3,82.9
534,A1001,4851,81.7,81.7,82.9
535,A1001,4861,111.7,111.7,138.16666666666666
536,A1001,4863,135.8,135.8,138.16666666666666
537,A1001,4865,154.7,154.7,129.15
538,A1001,4867,130.5,130.5,129.15
539,A1001,4868,134.1,134.1,129.15
540,A1001,4869,122.7,122.7,119.325
541,A1001,4871,97.0,97.0,111.8
542,A1001,4872,104.5,104.5,102.975
543,A1001,4873,86.4,86.4,89.60000000000001
544,A1001,4874,93.1,93.1,89.4
545,A1001,4876,74.2,74.2,92.12
546,A1001,4877,72.1,72.1,89.625
547,A1001,4879,79.6,79.6,99.62
548,A1001,4881,82.4,82.4,106.90000000000002
549,A1001,4883,136.9,136.9,110.24000000000001
550,A1001,4885,142.8,142.8,118.675
551,A1001,4887,152.0,152.0,129.975
552,A1001,4889,158.0,158.0,138.96666666666667
553,A1001,4890,158.3,158.3,138.96666666666667
554,A1001,4893,131.5,131.5,104.96666666666665
555,A1001,4894,118.1,118.1,104.96666666666665
556,A1001,4895,110.2,110.2,104.96666666666665
557,A1001,4896,104.3,104.3,99.125
558,A1001,4898,98.3,98.3,95.47999999999999
559,A1001,4900,83.0,83.0,97.0
560,A1001,4901,81.8,81.8,109.63333333333333
561,A1001,4903,83.7,83.7,121.77142857142857
562,A1001,4905,93.0,93.0,130.44285714285715
563,A1001,4908,178.5,178.5,123.44285714285715
564,A1001,4911,110.7,110.7,125.81666666666666
565,A1001,4912,46.7,46.7,117.98571428571428
566,A1001,4914,49.4,49.4,102.3
567,A1001,4916,70.5,70.5,79.22500000000001
568,A1001,4917,72.6,72.6,53.833333333333336
569,A1001,4919,49.4,49.4,55.975
570,A1001,4920,61.8,61.8,62.23333333333333
571,A1001,4921,53.9,53.9,59.699999999999996
572,A1001,4922,59.1,59.1,61.833333333333336
573,A1001,4923,63.6,63.6,59.5
574,A1001,4925,46.6,46.6,55.375
575,A1001,4926,54.3,54.3,50.4
576,A1001,4928,53.0,53.0,50.06666666666666
577,A1001,4930,57.5,57.5,50.47142857142857
578,A1001,4933,38.8,38.8,54.824999999999996
579,A1001,4936,54.9,54.9,59.32857142857143
580,A1001,4938,77.5,77.5,60.13333333333333
581,A1001,4940,79.2,79.2,68.18333333333334
582,A1001,4941,80.7,80.7,72.14
583,A1001,4943,72.5,72.5,77.86
584,A1001,4944,69.1,69.1,81.35
585,A1001,4946,77.7,77.7,78.5
586,A1001,4947,77.8,77.8,77.58
587,A1001,4949,70.6,70.6,77.54
588,A1001,4950,73.5,73.5,79.35000000000001
589,A1001,4952,73.2,73.2,80.18333333333332
590,A1001,4955,88.2,88.2,82.9
591,A1001,4957,84.8,84.8,86.825
592,A1001,4959,89.9,89.9,88.88571428571427
593,A1001,4961,104.3,104.3,89.81666666666666
594,A1001,4964,90.8,90.8,87.38333333333333
