station_id,utc_time,temperature,pressure,humidity,wind_speed,wind_direction,weather
101,2014/5/11 16:00,12,1000,80,10.44,8,5
101,2014/5/11 17:00,14,999,67,7.2,8,3
101,2014/5/11 18:00,14,998,65,7.56,8,5
101,2014/5/11 19:00,13,998,75,9.36,6,5
101,2014/5/11 20:00,13,998,75,8.64,5,5
101,2014/5/11 21:00,13,998,75,8.64,6,0
101,2014/5/11 22:00,12,998,81,11.88,6,0
101,2014/5/11 23:00,12,998,85,6.84,6,0
101,2014/5/12 0:00,12,998,87,5.4,0,0
101,2014/5/12 1:00,12,997,88,5.4,4,0
101,2014/5/12 2:00,12,996,85,6.48,3,0
101,2014/5/12 3:00,12,996,81,5.04,0,0
101,2014/5/12 4:00,12,996,79,5.4,0,0
101,2014/5/12 5:00,10,996,87,0.36,1,0
101,2014/5/12 6:00,10,996,87,0.36,1,0
101,2014/5/12 7:00,10,996,92,2.88,1,0
101,2014/5/12 8:00,14,998,76,5.4,0,0
101,2014/5/12 9:00,14,998,76,5.4,0,0
101,2014/5/12 10:00,20,999,45,11.16,8,0
101,2014/5/12 11:00,23,999,32,12.24,7,0
101,2014/5/12 12:00,25,999,30,15.12,7,0
101,2014/5/12 13:00,27,998,22,25.92,6,0
101,2014/5/12 14:00,27,998,22,25.92,6,0
101,2014/5/12 15:00,28,997,26,29.52,6,0
101,2014/5/12 16:00,28,997,26,29.52,6,0
101,2014/5/12 17:00,29,996,28,22.32,6,0
101,2014/5/12 18:00,29,995,28,18.36,6,0
101,2014/5/12 19:00,27,996,35,15.84,6,0
101,2014/5/12 20:00,26,996,37,12.24,6,0
101,2014/5/12 21:00,26,996,38,16.92,6,0
101,2014/5/12 22:00,24,997,42,12.96,6,0
101,2014/5/12 23:00,24,997,42,12.96,6,0
101,2014/5/13 0:00,24,997,33,21.6,6,0
101,2014/5/13 1:00,23,997,31,14.04,6,0
101,2014/5/13 2:00,23,997,31,14.04,0,0
101,2014/5/13 3:00,21,997,37,11.16,1,0
101,2014/5/13 4:00,20,997,43,13.32,0,0
101,2014/5/13 5:00,19,997,50,12.6,0,0
101,2014/5/13 6:00,17,997,59,5.76,1,0
101,2014/5/13 7:00,15,997,70,2.88,1,0
101,2014/5/13 8:00,18,997,56,3.24,2,0
101,2014/5/13 9:00,20,997,54,5.04,4,0
101,2014/5/13 10:00,21,997,53,8.28,4,0
101,2014/5/13 11:00,21,998,51,7.92,0,0
101,2014/5/13 12:00,26,996,34,5.04,2,1
101,2014/5/13 13:00,27,996,27,8.28,8,1
101,2014/5/13 14:00,28,996,25,8.64,8,1
101,2014/5/13 15:00,29,995,24,7.92,8,1
101,2014/5/13 16:00,29,995,22,7.56,7,1
101,2014/5/13 17:00,30,995,16,12.6,8,1
101,2014/5/13 18:00,29,994,12,14.4,8,0
101,2014/5/13 19:00,29,994,12,16.2,8,0
101,2014/5/13 20:00,27,995,12,17.28,7,0
101,2014/5/13 21:00,27,995,12,17.28,8,0
101,2014/5/13 22:00,27,995,12,17.28,8,0
101,2014/5/13 23:00,23,999,13,12.96,8,0
101,2014/5/14 0:00,23,999,12,14.4,1,0
101,2014/5/14 1:00,20,1000,16,12.24,1,0
101,2014/5/14 2:00,19,1000,16,13.68,8,0
101,2014/5/14 3:00,19,1000,16,17.28,8,0
101,2014/5/14 4:00,19,1000,16,17.28,8,0
101,2014/5/14 5:00,18,1001,17,22.32,8,0
101,2014/5/14 6:00,18,1002,18,16.92,8,0
101,2014/5/14 7:00,18,1002,18,16.92,8,0
101,2014/5/14 8:00,18,1002,19,19.08,8,0
101,2014/5/14 9:00,18,1003,23,14.4,8,0
101,2014/5/14 10:00,18,1003,23,14.4,8,0
101,2014/5/14 11:00,18,1004,23,14.4,8,0
101,2014/5/14 12:00,19,1004,22,14.04,8,1
101,2014/5/14 13:00,19,1004,22,14.04,8,1
101,2014/5/14 14:00,20,1003,20,15.84,8,1
101,2014/5/14 15:00,20,1003,20,15.84,8,1
101,2014/5/14 16:00,20,1003,20,15.84,0,1
101,2014/5/14 17:00,22,1001,18,5.76,0,1
101,2014/5/14 18:00,22,1000,17,3.24,6,0
101,2014/5/14 19:00,22,1000,17,3.96,0,0
101,2014/5/14 20:00,22,1000,17,3.96,0,0
101,2014/5/14 21:00,22,1000,17,3.96,5,0
101,2014/5/14 22:00,18,1000,27,5.76,6,0
101,2014/5/14 23:00,17,1001,30,9,0,0
101,2014/5/15 0:00,16,1000,30,6.84,0,0
101,2014/5/15 1:00,16,1000,32,5.76,0,0
101,2014/5/15 2:00,16,999,34,8.28,2,0
101,2014/5/15 3:00,15,999,34,7.92,0,0
101,2014/5/15 4:00,13,997,45,2.52,0,0
101,2014/5/15 5:00,13,997,45,2.52,1,0
101,2014/5/15 6:00,13,997,45,2.52,1,0
101,2014/5/15 7:00,10,998,63,3.24,1,0
101,2014/5/15 8:00,11,998,62,3.96,1,0
101,2014/5/15 9:00,11,998,62,3.96,2,0
101,2014/5/15 10:00,19,998,33,7.92,2,0
101,2014/5/15 11:00,19,998,32,5.4,2,0
101,2014/5/15 12:00,23,998,25,3.6,5,2
101,2014/5/15 13:00,23,998,25,3.6,5,2
101,2014/5/15 14:00,23,998,25,3.6,5,2
101,2014/5/15 15:00,23,998,25,3.6,6,2
101,2014/5/15 16:00,28,994,14,13.68,5,2
101,2014/5/15 17:00,28,994,18,11.88,5,1
101,2014/5/15 18:00,28,994,18,14.4,4,0
101,2014/5/15 19:00,27,994,21,12.24,4,0
101,2014/5/15 20:00,27,994,23,7.2,4,0
101,2014/5/15 21:00,26,995,24,9.36,4,0
101,2014/5/15 22:00,23,996,37,7.56,3,0
101,2014/5/15 23:00,23,996,37,7.56,2,0
101,2014/5/16 0:00,21,996,39,6.48,4,0
101,2014/5/16 1:00,21,996,39,6.48,0,0
101,2014/5/16 2:00,20,998,38,10.44,1,0
101,2014/5/16 3:00,20,998,38,10.44,6,0
101,2014/5/16 4:00,19,997,38,5.76,0,0
101,2014/5/16 5:00,19,998,40,6.12,2,0
101,2014/5/16 6:00,19,998,40,6.12,1,0
101,2014/5/16 7:00,17,1001,48,3.6,1,0
101,2014/5/16 8:00,17,1001,48,3.6,2,0
101,2014/5/16 9:00,17,1001,48,3.6,2,0
101,2014/5/16 10:00,23,1004,22,24.48,2,0
101,2014/5/16 11:00,23,1004,22,24.48,2,0
101,2014/5/16 12:00,23,1004,22,24.48,3,0
101,2014/5/16 13:00,27,1004,17,13.68,8,0
101,2014/5/16 14:00,27,1004,17,13.68,2,0
101,2014/5/16 15:00,27,1004,16,5.76,2,0
101,2014/5/16 16:00,27,1004,16,5.76,4,0
101,2014/5/16 17:00,28,1003,15,11.52,2,0
101,2014/5/16 18:00,28,1003,16,12.96,4,0
101,2014/5/16 19:00,28,1003,16,12.96,4,0
101,2014/5/16 20:00,26,1005,24,12.24,5,0
101,2014/5/16 21:00,26,1005,24,12.24,5,0
101,2014/5/16 22:00,26,1005,24,12.24,5,0
101,2014/5/16 23:00,26,1005,24,12.24,4,0
101,2014/5/17 0:00,19,1009,33,2.88,0,0
101,2014/5/17 1:00,19,1009,33,2.88,0,0
101,2014/5/17 2:00,18,1009,41,6.84,4,0
101,2014/5/17 3:00,18,1009,41,6.84,0,0
101,2014/5/17 4:00,18,1009,41,6.84,2,0
101,2014/5/17 5:00,18,1009,41,6.84,2,0
101,2014/5/17 6:00,18,1009,41,4.32,2,0
101,2014/5/17 7:00,18,1009,41,4.32,1,0
101,2014/5/17 8:00,16,1010,52,0.36,1,0
101,2014/5/17 9:00,16,1010,52,0.36,0,0
101,2014/5/17 10:00,16,1010,52,0.36,4,0
101,2014/5/17 11:00,16,1010,52,0.36,0,0
101,2014/5/17 12:00,21,1011,35,3.96,6,3
101,2014/5/17 13:00,21,1011,35,3.96,5,3
101,2014/5/17 14:00,21,1011,35,3.96,5,3
101,2014/5/17 15:00,27,1007,24,18.72,5,3
101,2014/5/17 16:00,27,1006,22,13.68,5,3
101,2014/5/17 17:00,27,1006,22,13.68,5,3
101,2014/5/17 18:00,27,1006,22,13.68,6,0
101,2014/5/17 19:00,27,1006,23,12.6,4,0
101,2014/5/17 20:00,25,1006,25,9.36,4,0
101,2014/5/17 21:00,25,1006,25,9.36,4,5
101,2014/5/17 22:00,24,1009,25,4.68,4,0
101,2014/5/17 23:00,24,1009,25,4.68,4,0
101,2014/5/18 0:00,22,1009,30,7.56,3,0
101,2014/5/18 1:00,21,1008,31,7.92,3,0
101,2014/5/18 2:00,21,1008,31,7.92,4,0
101,2014/5/18 3:00,19,1007,39,3.96,0,0
101,2014/5/18 4:00,16,1007,55,3.96,3,0
101,2014/5/18 5:00,16,1007,56,5.04,2,0
101,2014/5/18 6:00,16,1007,56,5.04,0,0
101,2014/5/18 7:00,16,1007,58,4.32,2,0
101,2014/5/18 8:00,18,1007,54,3.24,0,0
101,2014/5/18 9:00,18,1007,52,3.6,3,0
101,2014/5/18 10:00,21,1007,43,5.4,0,0
101,2014/5/18 11:00,25,1006,35,6.12,0,0
101,2014/5/18 12:00,25,1006,35,6.48,0,0
101,2014/5/18 13:00,25,1006,35,6.48,4,0
101,2014/5/18 14:00,26,1005,33,7.92,5,0
101,2014/5/18 15:00,29,1003,29,12.24,6,0
101,2014/5/18 16:00,29,1003,29,12.24,6,0
101,2014/5/18 17:00,29,1003,29,12.24,5,0
101,2014/5/18 18:00,30,1002,29,18.72,6,0
101,2014/5/18 19:00,28,1001,40,14.4,5,0
101,2014/5/18 20:00,27,1002,39,11.52,6,0
101,2014/5/18 21:00,27,1002,40,11.52,5,0
101,2014/5/18 22:00,26,1002,41,10.44,4,5
101,2014/5/18 23:00,26,1002,41,10.44,4,0
101,2014/5/19 0:00,24,1002,47,11.16,4,8
101,2014/5/19 1:00,24,1002,47,11.16,2,8
101,2014/5/19 2:00,24,1002,47,11.16,1,5
101,2014/5/19 3:00,24,1002,47,11.16,1,5
101,2014/5/19 4:00,22,1003,54,5.04,2,8
101,2014/5/19 5:00,22,1003,54,5.04,0,0
101,2014/5/19 6:00,20,1003,71,10.08,0,5
101,2014/5/19 7:00,20,1003,71,10.08,0,0
101,2014/5/19 8:00,19,1002,70,7.56,8,0
101,2014/5/19 9:00,20,1003,64,2.52,0,3
101,2014/5/19 10:00,22,1003,59,9.72,6,3
101,2014/5/19 11:00,22,1003,59,9.72,4,3
101,2014/5/19 12:00,22,1003,59,9.72,4,3
101,2014/5/19 13:00,22,1003,59,9.72,4,3
101,2014/5/19 14:00,26,1000,46,8.64,4,3
101,2014/5/19 15:00,27,999,44,6.48,5,3
101,2014/5/19 16:00,27,999,44,6.48,5,3
101,2014/5/19 17:00,28,998,38,9.36,5,3
101,2014/5/19 18:00,28,998,39,10.08,5,0
101,2014/5/19 19:00,27,998,42,6.48,4,0
101,2014/5/19 20:00,26,998,46,3.6,0,0
101,2014/5/19 21:00,24,999,53,5.04,3,0
101,2014/5/19 22:00,24,999,58,6.84,0,0
101,2014/5/19 23:00,23,999,58,7.92,0,0
101,2014/5/20 0:00,23,999,59,3.6,0,0
101,2014/5/20 1:00,22,1000,64,9,0,0
101,2014/5/20 2:00,22,999,67,6.84,0,0
101,2014/5/20 3:00,22,1000,68,3.24,0,0
101,2014/5/20 4:00,21,999,69,3.6,1,0
101,2014/5/20 5:00,20,1000,71,7.2,2,0
101,2014/5/20 6:00,20,1000,75,5.76,2,0
101,2014/5/20 7:00,21,1001,60,10.8,2,0
101,2014/5/20 8:00,23,1002,34,19.08,2,3
101,2014/5/20 9:00,24,1002,32,12.24,2,3
101,2014/5/20 10:00,25,1002,30,17.28,2,3
101,2014/5/20 11:00,27,1002,25,12.96,2,3
101,2014/5/20 12:00,28,1001,23,11.52,3,3
101,2014/5/20 13:00,30,1001,21,14.4,0,3
101,2014/5/20 14:00,30,1000,19,5.4,0,3
101,2014/5/20 15:00,31,1000,18,5.76,2,3
101,2014/5/20 16:00,31,999,18,7.2,3,3
101,2014/5/20 17:00,32,999,19,5.76,4,3
101,2014/5/20 18:00,31,999,20,11.52,6,0
101,2014/5/20 19:00,29,999,25,6.48,5,0
101,2014/5/20 20:00,29,999,27,6.84,4,0
101,2014/5/20 21:00,25,1001,46,8.64,4,0
101,2014/5/20 22:00,25,1001,47,11.88,4,0
101,2014/5/20 23:00,23,1002,52,8.64,3,0
101,2014/5/21 0:00,21,1001,56,16.56,3,0
101,2014/5/21 1:00,21,1002,56,7.56,0,0
101,2014/5/21 2:00,21,1002,56,7.56,4,0
101,2014/5/21 3:00,20,1002,56,10.8,0,0
101,2014/5/21 4:00,19,1002,57,12.24,0,0
101,2014/5/21 5:00,18,1002,60,10.08,2,0
101,2014/5/21 6:00,18,1003,60,7.2,0,0
101,2014/5/21 7:00,19,1003,57,9.36,0,0
101,2014/5/21 8:00,20,1004,53,15.48,8,3
101,2014/5/21 9:00,21,1004,48,2.52,1,3
101,2014/5/21 10:00,23,1004,43,5.4,0,3
101,2014/5/21 11:00,23,1003,45,6.12,0,3
101,2014/5/21 12:00,26,1003,40,4.68,0,3
101,2014/5/21 13:00,27,1002,37,9,0,3
101,2014/5/21 14:00,29,1001,36,10.08,5,3
101,2014/5/21 15:00,30,1000,39,10.44,4,3
101,2014/5/21 16:00,31,1000,37,13.32,4,3
101,2014/5/21 17:00,31,1000,37,13.32,6,3
101,2014/5/21 18:00,31,999,38,13.68,5,0
101,2014/5/21 19:00,30,999,40,9.72,4,0
101,2014/5/21 20:00,29,1000,43,6.48,5,0
101,2014/5/21 21:00,27,1000,51,1.08,4,0
101,2014/5/21 22:00,27,1001,53,2.52,4,0
101,2014/5/21 23:00,26,1001,54,2.52,4,0
101,2014/5/22 0:00,24,1001,60,4.68,4,0
101,2014/5/22 1:00,24,1001,59,6.48,4,0
101,2014/5/22 2:00,24,1001,59,6.48,4,0
101,2014/5/22 3:00,24,1001,59,6.48,0,0
101,2014/5/22 4:00,22,1001,69,7.2,4,0
101,2014/5/22 5:00,20,1001,78,5.76,0,0
101,2014/5/22 6:00,20,1001,78,5.76,4,0
101,2014/5/22 7:00,20,1001,78,5.76,0,0
101,2014/5/22 8:00,20,1003,76,7.92,3,3
101,2014/5/22 9:00,20,1003,76,7.92,0,3
101,2014/5/22 10:00,24,1004,64,5.04,3,3
101,2014/5/22 11:00,26,1004,57,5.76,4,3
101,2014/5/22 12:00,31,1003,39,15.84,6,3
101,2014/5/22 13:00,31,1003,39,15.84,5,3
101,2014/5/22 14:00,33,1002,21,18,6,3
101,2014/5/22 15:00,33,1002,21,18,6,3
101,2014/5/22 16:00,34,1002,19,23.76,6,3
101,2014/5/22 17:00,33,1001,21,20.52,6,3
101,2014/5/22 18:00,33,1001,19,21.24,6,0
101,2014/5/22 19:00,33,1001,19,21.24,6,0
101,2014/5/22 20:00,33,1001,20,21.6,5,0
101,2014/5/22 21:00,30,1002,32,5.76,5,0
101,2014/5/22 22:00,27,1004,38,7.92,4,0
101,2014/5/22 23:00,26,1004,40,6.84,5,0
101,2014/5/23 0:00,25,1005,40,5.76,4,0
101,2014/5/23 1:00,25,1005,40,5.76,4,0
101,2014/5/23 2:00,25,1005,40,5.76,4,0
101,2014/5/23 3:00,24,1005,42,3.24,4,0
101,2014/5/23 4:00,24,1006,47,5.76,4,0
101,2014/5/23 5:00,24,1006,47,5.76,1,0
101,2014/5/23 6:00,24,1006,47,5.76,3,0
101,2014/5/23 7:00,23,1006,49,13.32,0,0
101,2014/5/23 8:00,23,1007,52,10.44,4,3
101,2014/5/23 9:00,26,1007,44,10.8,5,3
101,2014/5/23 10:00,29,1007,39,12.6,6,3
101,2014/5/23 11:00,29,1007,39,12.6,6,3
101,2014/5/23 12:00,32,1007,34,18,6,3
101,2014/5/23 13:00,32,1007,34,18,6,3
101,2014/5/23 14:00,32,1007,29,21.24,6,3
101,2014/5/23 15:00,32,1006,29,19.8,6,3
101,2014/5/23 16:00,32,1005,28,13.32,6,3
101,2014/5/23 17:00,32,1005,28,13.32,5,3
101,2014/5/23 18:00,31,1005,31,7.56,5,2
101,2014/5/23 19:00,31,1005,31,7.56,6,2
101,2014/5/23 20:00,30,1005,33,3.6,0,2
101,2014/5/23 21:00,29,1005,37,4.32,4,2
101,2014/5/23 22:00,29,1006,38,7.2,4,2
