station_id,utc_time,temperature,pressure,humidity,wind_speed,wind_direction,weather
beijing_meo,2018/2/8 5:00,0.5,1015.6,17,4.8,236,0
beijing_meo,2018/2/8 6:00,0.7,1014,16,5.3,205,0
beijing_meo,2018/2/8 7:00,1.3,1013.4,17,2.1,229,0
beijing_meo,2018/2/8 8:00,1.3,1012.8,16,2,240,0
beijing_meo,2018/2/8 9:00,1.1,1012.8,17,1.1,221,0
beijing_meo,2018/2/8 10:00,0.4,1013,18,0.9,223,0
beijing_meo,2018/2/8 11:00,0,1013,20,1,125,0
beijing_meo,2018/2/8 12:00,-2.5,1013,26,0.7,119,0
beijing_meo,2018/2/8 13:00,-3.6,1012.7,30,1,97,0
beijing_meo,2018/2/8 14:00,-5.1,1012.7,36,0.6,59,0
beijing_meo,2018/2/8 15:00,-3.9,1012.9,31,2,61,0
beijing_meo,2018/2/8 16:00,-4.3,1012.5,35,2.1,33,9
beijing_meo,2018/2/8 17:00,-5.4,1012.7,47,1.3,53,9
beijing_meo,2018/2/8 18:00,-6.1,1012.4,53,1.5,61,0
beijing_meo,2018/2/8 19:00,-6.5,1012.6,56,1.8,82,9
beijing_meo,2018/2/8 20:00,-7.1,1012.6,60,1.3,38,9
beijing_meo,2018/2/8 21:00,-7.2,1012.2,62,1.7,80,9
beijing_meo,2018/2/8 22:00,-6.8,1012.9,59,1.1,97,9
beijing_meo,2018/2/8 23:00,-6.2,1013.4,55,1,81,9
beijing_meo,2018/2/9 0:00,-5.3,1014.3,54,1.6,68,9
beijing_meo,2018/2/9 0:00,-5.3,1014.3,54,1.6,68,9
beijing_meo,2018/2/9 1:00,-1.6,1015.3,33,0.8,215,0
beijing_meo,2018/2/9 2:00,2.5,1015.1,20,5.7,340,9
beijing_meo,2018/2/9 3:00,2.1,1016.2,18,9.6,351,0
beijing_meo,2018/2/9 4:00,2.6,1016.7,13,10,358,0
beijing_meo,2018/2/9 5:00,2.9,1017,9,5.5,327,0
beijing_meo,2018/2/9 6:00,3.1,1017.2,9,5.1,336,0
beijing_meo,2018/2/9 7:00,3.6,1017.3,8,4.8,318,0
beijing_meo,2018/2/9 8:00,3,1018.3,6,7.4,352,0
beijing_meo,2018/2/9 9:00,1.7,1019.3,7,6.6,343,0
beijing_meo,2018/2/9 10:00,0.2,1021.1,8,7.9,334,0
beijing_meo,2018/2/9 11:00,-1,1022.9,10,6.1,331,0
beijing_meo,2018/2/9 12:00,-2,1025.4,12,5,339,0
beijing_meo,2018/2/9 13:00,-2.8,1025.8,13,4.9,325,0
beijing_meo,2018/2/9 14:00,-3.5,1026.1,15,2.3,350,0
beijing_meo,2018/2/9 15:00,-4.3,1026.5,16,2.8,11,0
beijing_meo,2018/2/9 16:00,-4.7,1026.8,17,2.4,10,0
beijing_meo,2018/2/9 17:00,-5.4,1027.3,18,1.8,5,0
beijing_meo,2018/2/9 18:00,-8,1027.1,22,0,999017,0
beijing_meo,2018/2/9 19:00,-9.6,1026.8,26,0.3,200,0
beijing_meo,2018/2/9 20:00,-10.2,1026.1,29,0.8,44,0
beijing_meo,2018/2/9 21:00,-8.6,1025.9,26,1.2,25,0
beijing_meo,2018/2/9 22:00,-6.2,1025.8,20,1.2,345,0
beijing_meo,2018/2/9 23:00,-8.3,1026.4,26,2,235,0
beijing_meo,2018/2/10 0:00,-7.5,1027.7,24,2.5,273,0
beijing_meo,2018/2/10 0:00,-7.5,1027.7,24,2.5,273,0
beijing_meo,2018/2/10 1:00,-5.2,1028,20,2.7,259,0
beijing_meo,2018/2/10 2:00,-3.1,1027.7,17,4.9,328,0
beijing_meo,2018/2/10 3:00,-3,1027.5,16,6.2,333,0
beijing_meo,2018/2/10 4:00,-2.6,1026.2,14,5.8,346,0
beijing_meo,2018/2/10 5:00,-2.6,1025.1,12,8,349,0
beijing_meo,2018/2/10 6:00,-1.8,1024.1,11,6.7,336,0
beijing_meo,2018/2/10 7:00,-1.6,1024.2,11,4.9,332,0
beijing_meo,2018/2/10 8:00,-1.4,1024.2,10,5.1,330,0
beijing_meo,2018/2/10 9:00,-2,1024.1,12,3.8,334,0
beijing_meo,2018/2/10 10:00,-2.6,1024.4,13,3.6,305,0
beijing_meo,2018/2/10 11:00,-3.1,1024.9,15,1.7,331,0
beijing_meo,2018/2/10 12:00,-3.6,1024.9,15,2.4,295,0
beijing_meo,2018/2/10 13:00,-4.5,1024.8,18,1,291,0
beijing_meo,2018/2/10 14:00,-5.1,1024.6,20,1.3,332,0
beijing_meo,2018/2/10 15:00,-6.1,1024.5,22,2,300,0
beijing_meo,2018/2/10 16:00,-3.4,1024.4,18,2.9,338,0
beijing_meo,2018/2/10 17:00,-3.6,1023.9,23,3.4,340,0
beijing_meo,2018/2/10 18:00,-4,1023.5,24,5.4,340,0
beijing_meo,2018/2/10 19:00,-4.6,1023.1,26,1.6,336,0
beijing_meo,2018/2/10 20:00,-4.7,1022.7,23,2.1,344,0
beijing_meo,2018/2/10 21:00,-5.2,1022.3,22,3,315,0
beijing_meo,2018/2/10 22:00,-4.7,1022.5,19,6.2,306,0
beijing_meo,2018/2/10 23:00,-5.3,1023,20,7.2,319,0
beijing_meo,2018/2/11 0:00,-5.4,1023.6,18,4.3,334,0
beijing_meo,2018/2/11 0:00,-5.4,1023.6,18,4.3,334,0
beijing_meo,2018/2/11 1:00,-5.1,1024.3,18,7.9,339,0
beijing_meo,2018/2/11 2:00,-5,1024.6,16,6.3,347,0
beijing_meo,2018/2/11 3:00,-4.8,1024.8,15,6.6,329,0
beijing_meo,2018/2/11 4:00,-4.1,1024.3,15,6.6,10,0
beijing_meo,2018/2/11 5:00,-3.3,1023.6,14,5.4,310,0
beijing_meo,2018/2/11 6:00,-2.6,1023.1,13,6.5,316,0
beijing_meo,2018/2/11 7:00,-2.3,1022.9,13,6.1,322,0
beijing_meo,2018/2/11 8:00,-1.8,1022.5,13,5.7,320,0
beijing_meo,2018/2/11 9:00,-1.7,1022.5,13,5.8,324,0
beijing_meo,2018/2/11 10:00,-2.2,1022.8,14,3.2,302,0
beijing_meo,2018/2/11 11:00,-2.2,1023.3,15,3.1,302,0
beijing_meo,2018/2/11 12:00,-2.2,1023.6,16,1.8,299,0
beijing_meo,2018/2/11 13:00,-2.2,1023.8,17,2.3,338,0
beijing_meo,2018/2/11 14:00,-2.1,1024.2,17,2.4,289,0
beijing_meo,2018/2/11 15:00,-1.8,1023.7,16,4.8,331,0
beijing_meo,2018/2/11 16:00,-2.2,1023.3,17,3.6,286,0
beijing_meo,2018/2/11 17:00,-2.4,1022.7,18,1.9,318,0
beijing_meo,2018/2/11 18:00,-2.4,1022.4,19,3.3,311,0
beijing_meo,2018/2/11 19:00,-4.3,1021.9,21,2.1,215,0
beijing_meo,2018/2/11 20:00,-5.9,1021.3,22,1.1,85,0
beijing_meo,2018/2/11 21:00,-2.2,1021,20,2.9,290,0
beijing_meo,2018/2/11 22:00,-2.5,1020.9,21,2.5,330,0
beijing_meo,2018/2/11 23:00,-2.2,1021.3,20,3.1,343,0
beijing_meo,2018/2/12 0:00,-2.6,1021.9,22,2.7,297,0
beijing_meo,2018/2/12 0:00,-2.6,1021.9,22,2.7,297,0
beijing_meo,2018/2/12 1:00,-0.4,1021.8,17,4.2,295,0
beijing_meo,2018/2/12 2:00,0.7,1021.6,16,7,304,0
beijing_meo,2018/2/12 3:00,1.8,1021.3,16,4.7,331,0
beijing_meo,2018/2/12 4:00,2.8,1020.3,15,6.1,320,0
beijing_meo,2018/2/12 5:00,4.1,1019.2,14,4.5,333,0
beijing_meo,2018/2/12 6:00,4.6,1018.3,13,3.7,278,0
beijing_meo,2018/2/12 7:00,5,1017.9,12,4,240,0
beijing_meo,2018/2/12 8:00,5.1,1017.4,12,4.2,246,0
beijing_meo,2018/2/12 9:00,4.8,1016.8,12,3.1,215,0
beijing_meo,2018/2/12 10:00,3.6,1016.7,14,3.6,223,0
beijing_meo,2018/2/12 11:00,3,1016.6,14,3.2,229,0
beijing_meo,2018/2/12 12:00,2.1,1016.5,15,2.4,241,0
beijing_meo,2018/2/12 13:00,1.7,1016.1,16,2.4,256,0
beijing_meo,2018/2/12 14:00,0.4,1015.9,17,1.4,176,0
beijing_meo,2018/2/12 15:00,0,1015.2,18,2,240,0
beijing_meo,2018/2/12 16:00,-1.6,1014.9,21,0.3,203,0
beijing_meo,2018/2/12 17:00,-2.8,1014.5,24,0.7,218,0
beijing_meo,2018/2/12 18:00,-4.7,1014.3,29,0.6,135,0
beijing_meo,2018/2/12 19:00,-5.4,1013.9,32,0.4,110,0
beijing_meo,2018/2/12 20:00,-5.7,1013.6,34,1,38,9
beijing_meo,2018/2/12 21:00,-5,1013.1,34,1.2,101,0
beijing_meo,2018/2/12 22:00,-5.1,1012.9,35,1.6,47,0
beijing_meo,2018/2/12 23:00,-5.7,1012.3,37,2.1,75,0
beijing_meo,2018/2/13 0:00,-4.7,1012.6,34,1.6,96,0
beijing_meo,2018/2/13 0:00,-4.7,1012.6,34,1.6,96,0
beijing_meo,2018/2/13 1:00,-2.2,1011.9,28,2.2,63,0
beijing_meo,2018/2/13 2:00,0.3,1011.7,22,1,351,0
beijing_meo,2018/2/13 3:00,2.2,1010.5,19,1.9,75,9
beijing_meo,2018/2/13 4:00,4.3,1009.3,16,1.4,226,9
beijing_meo,2018/2/13 5:00,6.1,1007.9,14,1.1,235,9
beijing_meo,2018/2/13 6:00,6.3,1005.9,14,1.9,56,9
beijing_meo,2018/2/13 7:00,8.4,1005.1,12,1.5,145,0
beijing_meo,2018/2/13 8:00,9.2,1004.4,11,1.4,221,0
beijing_meo,2018/2/13 9:00,8.2,1004.4,11,1.4,199,0
beijing_meo,2018/2/13 10:00,4.4,1004.9,17,1,349,0
beijing_meo,2018/2/13 11:00,1.1,1005.5,21,0.6,141,9
beijing_meo,2018/2/13 12:00,0.2,1005.6,24,1.1,66,9
beijing_meo,2018/2/13 13:00,-1.4,1006.6,29,1.2,4,9
beijing_meo,2018/2/13 14:00,-2.4,1007,32,0.2,999017,9
beijing_meo,2018/2/13 15:00,-2.3,1007.5,33,1.2,351,9
beijing_meo,2018/2/13 16:00,-1.3,1008.6,33,1.3,88,9
beijing_meo,2018/2/13 17:00,-0.3,1009,30,2,81,0
beijing_meo,2018/2/13 18:00,2.8,1009.7,22,1.9,57,0
beijing_meo,2018/2/13 19:00,6.1,1010.3,16,4.6,357,0
beijing_meo,2018/2/13 20:00,3.4,1011.4,20,3.3,43,0
beijing_meo,2018/2/13 21:00,3.5,1012.5,19,6.2,12,0
beijing_meo,2018/2/13 22:00,2.5,1014.4,18,3.9,25,0
beijing_meo,2018/2/13 23:00,1.9,1015.6,21,2.5,27,0
beijing_meo,2018/2/14 0:00,1.9,1017.7,19,2.5,33,0
beijing_meo,2018/2/14 0:00,1.9,1017.7,19,2.5,33,0
beijing_meo,2018/2/14 1:00,2.6,1019,18,2.9,27,0
beijing_meo,2018/2/14 2:00,3,1019.4,18,3.7,44,0
beijing_meo,2018/2/14 3:00,3.3,1019.5,18,4.3,49,0
beijing_meo,2018/2/14 4:00,3.4,1019.1,19,3.6,14,0
beijing_meo,2018/2/14 5:00,3.9,1018.3,19,3.7,5,0
beijing_meo,2018/2/14 6:00,4.2,1017.7,18,2.6,58,0
beijing_meo,2018/2/14 7:00,4.4,1017.7,17,2.5,64,0
beijing_meo,2018/2/14 8:00,4.7,1017.6,17,3.7,103,0
beijing_meo,2018/2/14 9:00,3.7,1018.1,18,3.2,77,0
beijing_meo,2018/2/14 10:00,2.4,1019.2,20,1,84,0
beijing_meo,2018/2/14 11:00,0.2,1020.2,24,0.8,174,0
beijing_meo,2018/2/14 12:00,-1.3,1021.3,28,1,166,0
beijing_meo,2018/2/14 13:00,-0.8,1022.3,28,2.4,191,0
beijing_meo,2018/2/14 14:00,-1.1,1022.5,26,0.9,11,0
beijing_meo,2018/2/14 15:00,-4.1,1023.1,34,0,999017,0
beijing_meo,2018/2/14 16:00,-5,1023.8,35,0.4,275,0
beijing_meo,2018/2/14 17:00,-3.3,1023.8,23,1.4,44,0
beijing_meo,2018/2/14 18:00,-2.9,1023.4,22,2.1,36,0
beijing_meo,2018/2/14 19:00,-2.5,1023.4,21,1.6,36,0
beijing_meo,2018/2/14 20:00,-4.2,1023.7,24,2.1,51,0
beijing_meo,2018/2/14 21:00,-5.5,1023.6,27,0.9,52,0
beijing_meo,2018/2/14 22:00,-6.7,1023.8,31,1.1,70,0
beijing_meo,2018/2/14 23:00,-8.3,1024.2,38,0.2,999017,0
beijing_meo,2018/2/15 0:00,-6.1,1024.1,38,1,62,0
beijing_meo,2018/2/15 0:00,-6.1,1024.1,38,1,62,0
beijing_meo,2018/2/15 1:00,-1.9,1024.1,48,1.3,89,9
beijing_meo,2018/2/15 2:00,0,1024.1,23,1.2,51,0
beijing_meo,2018/2/15 3:00,1.6,1023.4,23,1.2,196,0
beijing_meo,2018/2/15 4:00,2.1,1022,23,1.9,220,0
beijing_meo,2018/2/15 5:00,3.2,1020.2,22,2.7,187,0
beijing_meo,2018/2/15 6:00,4.2,1018.7,19,2.5,204,0
beijing_meo,2018/2/15 7:00,4.5,1017.8,20,3,230,0
beijing_meo,2018/2/15 8:00,5.3,1016.9,18,2.9,232,0
beijing_meo,2018/2/15 9:00,4.5,1016.2,18,3.5,218,0
beijing_meo,2018/2/15 10:00,3.1,1016.3,20,1.9,217,0
beijing_meo,2018/2/15 11:00,2.2,1016.7,23,2,199,0
beijing_meo,2018/2/15 12:00,0.7,1016.5,27,2,219,9
beijing_meo,2018/2/15 13:00,0.2,1016.2,29,2.5,219,9
beijing_meo,2018/2/15 14:00,-0.6,1016,30,1.9,206,9
beijing_meo,2018/2/15 15:00,-2.1,1015.4,32,0.9,222,9
beijing_meo,2018/2/15 16:00,-3.8,1015.1,37,0.5,177,9
